Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
250da719f14caef742664eba9c512e35283458d95f3ac6cb3d408409f9345303,2013-02,Metropolitan Police Service,Metropolitan Police Service,-0.805749,51.798149,On or near Lower Road,E01017687,Aylesbury Vale 019A,Violent crime,Under investigation,
5696a6e018ab641e30da669cf0a3f9e368ebeb9683dfaeb4463155f10202fa6b,2013-02,Metropolitan Police Service,Metropolitan Police Service,-0.805749,51.798149,On or near Lower Road,E01017687,Aylesbury Vale 019A,Violent crime,Under investigation,
0fc133d23abdbc8b4ef5bb0e82f4a877f43506cfb77ce636afdf09c1e754d2fb,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.955959,52.042927,On or near Police Station,E01029896,Babergh 004E,Violent crime,Under investigation,
,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.137065,51.583672,On or near Police Station,E01000027,Barking and Dagenham 001A,Anti-social behaviour,,
,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.134947,51.588063,On or near Mead Grove,E01000027,Barking and Dagenham 001A,Anti-social behaviour,,
,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.134947,51.588063,On or near Mead Grove,E01000027,Barking and Dagenham 001A,Anti-social behaviour,,
,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.137065,51.583672,On or near Police Station,E01000027,Barking and Dagenham 001A,Anti-social behaviour,,
,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.137065,51.583672,On or near Police Station,E01000027,Barking and Dagenham 001A,Anti-social behaviour,,
,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.137065,51.583672,On or near Police Station,E01000027,Barking and Dagenham 001A,Anti-social behaviour,,
2ff465d5f317d3cd2ee7904bfe1112596213f00936f7bf324169497339f6013c,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.133181,51.586719,On or near Rosehatch Avenue,E01000027,Barking and Dagenham 001A,Burglary,Under investigation,
c350927b0864bf61f7f516ccea0db968d19ff62ed4331b284cdf5da22433f3fd,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.140192,51.582311,On or near Hatch Grove,E01000027,Barking and Dagenham 001A,Drugs,Offender given a drugs possession warning,
faf35817556a815b5f8b494fe800a46b8b5047e70af39497e32dd0d4dcba158d,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.140634,51.583427,On or near Rams Grove,E01000027,Barking and Dagenham 001A,Drugs,Offender given a drugs possession warning,
48b34ca43cf7696638029df3ec5b594de92b636c25a2d1ef4f31facf76b0e214,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.135866,51.587336,On or near Gibbfield Close,E01000027,Barking and Dagenham 001A,Drugs,Offender given a drugs possession warning,
e533c19030e7fe92c05942d8e3ab70b70519c2228f888345f3d08a86b01bf981,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.140035,51.589112,On or near Beansland Grove,E01000027,Barking and Dagenham 001A,Other theft,Investigation complete; no suspect identified,
cb491e35a0091181ef771173c7a6e905688c9d3eb3c15576cf082ad3472d8ded,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.135554,51.584985,On or near Rose Lane,E01000027,Barking and Dagenham 001A,Other theft,Under investigation,
cb491e35a0091181ef771173c7a6e905688c9d3eb3c15576cf082ad3472d8ded,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.135554,51.584985,On or near Rose Lane,E01000027,Barking and Dagenham 001A,Other theft,Investigation complete; no suspect identified,
db7cc105ee2e49921129a397f2232c3524a65475bb544d79f3b87430e2bc7341,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.140192,51.582311,On or near Hatch Grove,E01000027,Barking and Dagenham 001A,Shoplifting,Investigation complete; no suspect identified,
6356c787aa83d668f7aa57e1ed99eceeb5cfd45d6d64c80bc7a6182c389dc8a4,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.140035,51.589112,On or near Beansland Grove,E01000027,Barking and Dagenham 001A,Vehicle crime,Under investigation,
afdcbbe74a551dbde4f3bffb5bc0aeb741ea743737f2a0dbbc9fc4b705cae8a4,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.136387,51.589215,On or near Billet Road,E01000027,Barking and Dagenham 001A,Vehicle crime,Investigation complete; no suspect identified,
b584ae5b5441fe440463d0cd75b14a79caf0488a339f27bb8d744e6c24477773,2013-02,Metropolitan Police Service,Metropolitan Police Service,0.136513,51.588214,On or near Kingston Close,E01000027,Barking and Dagenham 001A,Violent crime,Investigation complete; no suspect identified,
